Time,Calls in SL,BH,Hoop,Wait T,C,Floor,IB Calls,OB Calls,IB Voicemail Calls,IB Forwarded Calls,IB Overflow Calls,IB Regular Calls,Aban In Queue,Avg. Wait Time,SL %,SL % - 18s,IB Regular Calls Completed,IB Handled,IB AHT,OB Handled,OB AHT
1/4/2021 20:30,0,Business Hours,41,0,232,41,1,0,0,0,1,0,0,,,,0,0,,0,
1/4/2021 20:30,0,Business Hours,41,0,233,41,1,0,1,0,0,0,0,0,,,0,0,,0,
1/4/2021 21:00,0,Business Hours,42,0,234,42,3,0,0,0,3,0,0,,,,0,0,,0,
1/4/2021 21:00,0,Business Hours,42,0,235,42,9,0,4,0,3,2,0,0,,,2,0,,0,
1/4/2021 22:00,0,Out of BH,44,0,236,44,1,0,0,0,1,0,0,,,,0,0,,0,
1/4/2021 22:00,0,Out of BH,44,0,237,44,3,0,2,0,1,0,0,0,,,0,0,,0,
1/4/2021 22:30,0,Out of BH,45,0,238,45,2,0,0,0,2,0,0,,,,0,0,,0,
1/4/2021 22:30,0,Out of BH,45,0,239,45,2,0,1,0,0,1,0,0,,,1,0,,0,
1/4/2021 23:00,0,Out of BH,46,0,240,46,5,0,0,0,5,0,0,,,,0,0,,0,
1/4/2021 23:00,0,Out of BH,46,0,241,46,7,0,4,0,1,2,0,0,,,2,0,,0,
1/4/2021 23:30,0,Out of BH,47,0,242,47,2,0,0,0,2,0,0,,,,0,0,,0,
1/4/2021 23:30,0,Out of BH,47,0,243,47,2,0,0,0,0,2,0,0,,,2,0,,0,
1/5/2021 0:30,0,Out of BH,1,0,244,1,1,0,0,0,0,1,0,0,,,1,0,,0,
1/5/2021 0:30,0,Out of BH,1,0,245,1,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 1:30,0,Out of BH,3,0,246,3,6,0,2,0,3,1,0,0,,,1,0,,0,
1/5/2021 2:00,0,Out of BH,4,0,247,4,1,0,1,0,0,0,0,0,,,0,0,,0,
1/5/2021 2:00,0,Out of BH,4,0,248,4,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 2:30,0,Out of BH,5,0,249,5,1,0,0,0,0,1,0,0,,,1,0,,0,
1/5/2021 2:30,0,Out of BH,5,0,250,5,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 3:00,0,Out of BH,6,0,251,6,1,0,1,0,0,0,0,0,,,0,0,,0,
1/5/2021 3:00,0,Out of BH,6,0,252,6,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 5:30,0,Out of BH,11,0,253,11,2,0,0,0,1,1,0,0,,,1,0,,0,
1/5/2021 6:30,0,Out of BH,13,0,254,13,4,0,0,0,2,2,0,0,,,2,0,,0,
1/5/2021 7:00,0,Out of BH,14,0,255,14,2,0,1,0,0,1,0,0,,,1,0,,0,
1/5/2021 7:00,0,Out of BH,14,0,256,14,2,0,0,0,2,0,0,,,,0,0,,0,
1/5/2021 8:00,0,Business Hours,16,0,257,16,1,0,0,0,0,1,0,0,,,1,0,,0,
1/5/2021 8:00,0,Business Hours,16,0,258,16,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 8:30,0,Business Hours,17,0,259,17,9,0,4,0,1,4,0,0,,,4,0,,0,
1/5/2021 8:30,0,Business Hours,17,0,260,17,7,0,0,0,7,0,0,,,,0,0,,0,
1/5/2021 9:00,0,Business Hours,18,37,261,18,1,0,0,0,0,1,0,37,0,0,1,1,418,0,
1/5/2021 9:00,8,Business Hours,18,233,262,18,12,18,0,1,0,11,1,25.9,0.7,0.6,9,9,226,17,202.53
1/5/2021 9:30,0,Business Hours,19,0,263,19,2,0,0,0,0,2,1,78,0,0,0,0,,0,
1/5/2021 9:30,8,Business Hours,19,302,264,19,13,13,0,0,0,13,0,33.5,0.6,0.4,9,9,424,11,173.18
1/5/2021 10:00,6,Business Hours,20,76,265,20,6,1,0,0,0,6,0,12.67,1,0.83,6,6,424,1,264
1/5/2021 10:00,2,Business Hours,20,15,266,20,2,0,0,0,0,2,0,7.5,1,1,2,2,428,0,
1/5/2021 10:30,9,Business Hours,21,80,267,21,9,0,0,0,0,9,0,8.89,1,0.89,9,9,235,0,
1/5/2021 11:00,10,Business Hours,22,65,268,22,10,2,0,0,0,10,0,8.13,1,1,8,8,210,2,77.5
1/5/2021 11:00,1,Business Hours,22,18,269,22,1,0,0,0,0,1,0,18,1,1,1,1,289,0,
1/5/2021 11:30,11,Business Hours,23,385,270,23,15,1,0,0,0,15,0,27.5,0.71,0.71,14,14,276,1,141
1/5/2021 11:30,0,Business Hours,23,145,271,23,2,0,0,0,0,2,0,72.5,0,0,2,2,257,0,
1/5/2021 12:00,8,Business Hours,24,173,272,24,11,2,0,0,0,11,0,21.63,0.75,0.5,8,8,260,2,177
1/5/2021 12:00,0,Business Hours,24,82,273,24,2,0,0,0,0,2,0,41,0,0,2,2,343,0,
1/5/2021 12:30,5,Business Hours,25,64,274,25,6,1,0,1,0,5,0,12.8,1,0.6,5,5,299,1,193
1/5/2021 12:30,1,Business Hours,25,8,275,25,1,0,0,0,0,1,0,8,1,1,1,1,212,0,
1/5/2021 13:00,5,Business Hours,26,65,276,26,5,1,0,0,0,5,0,13,1,0.6,5,5,203,1,213
1/5/2021 13:30,8,Business Hours,27,241,277,27,12,1,0,1,0,11,0,24.1,0.7,0.7,10,10,305,1,412
1/5/2021 14:00,13,Business Hours,28,123,278,28,13,0,0,0,0,13,0,10.25,1,0.92,12,12,267,0,
1/5/2021 14:00,2,Business Hours,28,17,279,28,2,0,0,0,0,2,0,8.5,1,1,2,2,188,0,
1/5/2021 14:30,6,Business Hours,29,117,280,29,8,1,0,1,0,7,0,16.71,0.86,0.57,7,7,179,1,415
1/5/2021 15:00,3,Business Hours,30,1119,281,30,13,0,0,2,0,11,1,186.57,0.29,0.14,6,6,325,0,
1/5/2021 15:00,1,Business Hours,30,12,282,30,1,0,0,0,0,1,0,12,1,1,1,1,370,0,
1/5/2021 15:30,5,Business Hours,31,900,283,31,18,0,1,5,0,12,0,90,0.4,0.3,10,10,275,0,
1/5/2021 15:30,3,Business Hours,31,146,284,31,4,0,0,0,0,4,0,36.5,0.75,0.5,4,4,365,0,
1/5/2021 16:00,7,Business Hours,32,95,285,32,7,2,0,0,0,7,0,15.86,1,0.57,6,7,382,2,250.5
1/5/2021 16:00,1,Business Hours,32,144,286,32,2,0,0,0,0,2,0,72,0.5,0.5,2,2,182,0,
1/5/2021 16:30,4,Business Hours,33,13,287,33,4,0,0,0,0,4,0,6.5,1,1,2,2,261,0,
1/5/2021 16:30,1,Business Hours,33,15,288,33,1,0,0,0,0,1,0,15,1,1,1,1,211,0,
1/5/2021 17:00,6,Business Hours,34,55,289,34,6,0,0,0,0,6,0,11,1,0.8,5,5,209,0,
1/5/2021 17:00,1,Business Hours,34,12,290,34,1,0,0,0,0,1,0,12,1,1,1,1,145,0,
1/5/2021 17:30,10,Business Hours,35,87,291,35,11,0,0,1,0,10,0,10.88,1,0.88,8,8,371,0,
1/5/2021 17:30,2,Business Hours,35,25,292,35,2,0,0,0,0,2,0,12.5,1,1,2,2,304,0,
1/5/2021 18:00,0,Business Hours,36,0,293,36,12,0,0,0,12,0,0,,,,0,0,,0,
1/5/2021 18:00,0,Business Hours,36,0,294,36,18,0,7,0,3,8,0,0,,,6,0,,0,
1/5/2021 18:30,0,Business Hours,37,0,295,37,5,0,0,0,5,0,0,,,,0,0,,0,
1/5/2021 18:30,0,Business Hours,37,0,296,37,5,0,3,0,0,2,0,0,,,2,0,,0,
1/5/2021 19:00,0,Business Hours,38,0,297,38,2,0,0,0,2,0,0,,,,0,0,,0,
1/5/2021 19:00,0,Business Hours,38,0,298,38,6,0,1,0,2,3,0,0,,,3,0,,0,
1/5/2021 19:30,0,Business Hours,39,0,299,39,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 19:30,0,Business Hours,39,0,300,39,1,0,0,0,0,1,0,,,,0,0,,0,
1/5/2021 20:00,0,Business Hours,40,0,301,40,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 20:00,0,Business Hours,40,0,302,40,1,0,1,0,0,0,0,0,,,0,0,,0,
1/5/2021 20:30,0,Business Hours,41,0,303,41,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 20:30,0,Business Hours,41,0,304,41,5,0,0,0,2,3,0,0,,,3,0,,0,
1/5/2021 21:00,0,Business Hours,42,0,305,42,2,0,0,0,2,0,0,,,,0,0,,0,
1/5/2021 21:00,0,Business Hours,42,0,306,42,2,0,1,0,0,1,0,0,,,1,0,,0,
1/5/2021 21:30,0,Business Hours,43,0,307,43,2,0,0,0,2,0,0,,,,0,0,,0,
1/5/2021 21:30,0,Business Hours,43,0,308,43,8,0,3,0,3,2,0,0,,,2,0,,0,
1/5/2021 22:00,0,Out of BH,44,0,309,44,5,0,0,0,5,0,0,,,,0,0,,0,
1/5/2021 22:00,0,Out of BH,44,0,310,44,5,0,2,0,0,3,0,0,,,2,0,,0,
1/5/2021 22:30,0,Out of BH,45,0,311,45,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 22:30,0,Out of BH,45,0,312,45,1,0,1,0,0,0,0,0,,,0,0,,0,
1/5/2021 23:00,0,Out of BH,46,0,313,46,1,0,0,0,1,0,0,,,,0,0,,0,
1/5/2021 23:00,0,Out of BH,46,0,314,46,1,0,1,0,0,0,0,0,,,0,0,,0,
1/5/2021 23:30,0,Out of BH,47,0,315,47,2,0,0,0,1,1,0,0,,,1,0,,0,
1/6/2021 1:30,0,Out of BH,3,0,316,3,1,0,0,0,0,1,0,,,,0,0,,0,
1/6/2021 1:30,0,Out of BH,3,0,317,3,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 2:00,0,Out of BH,4,0,318,4,1,0,0,0,0,1,0,0,,,1,0,,0,
1/6/2021 2:00,0,Out of BH,4,0,319,4,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 2:30,0,Out of BH,5,0,320,5,1,0,0,0,0,1,0,0,,,1,0,,0,
1/6/2021 2:30,0,Out of BH,5,0,321,5,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 3:00,0,Out of BH,6,0,322,6,2,0,1,0,1,0,0,0,,,0,0,,0,
1/6/2021 4:00,0,Out of BH,8,0,323,8,1,0,1,0,0,0,0,0,,,0,0,,0,
1/6/2021 4:00,0,Out of BH,8,0,324,8,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 6:00,0,Out of BH,12,0,325,12,1,0,0,0,0,1,0,0,,,1,0,,0,
1/6/2021 6:00,0,Out of BH,12,0,326,12,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 7:30,0,Out of BH,15,0,327,15,1,0,1,0,0,0,0,0,,,0,0,,0,
1/6/2021 7:30,0,Out of BH,15,0,328,15,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 8:00,0,Business Hours,16,0,329,16,2,0,0,0,0,2,0,0,,,2,0,,0,
1/6/2021 8:00,0,Business Hours,16,0,330,16,2,0,0,0,2,0,0,,,,0,0,,0,
1/6/2021 8:30,0,Business Hours,17,0,331,17,3,0,0,0,0,3,0,0,,,3,0,,0,
1/6/2021 8:30,0,Business Hours,17,0,332,17,3,0,0,0,3,0,0,,,,0,0,,0,
1/6/2021 9:00,1,Business Hours,18,10,333,18,1,0,0,0,0,1,0,10,1,1,1,1,535,0,
1/6/2021 9:00,9,Business Hours,18,258,334,18,10,22,0,0,0,10,0,32.25,0.88,0.75,8,8,258,19,116.37
1/6/2021 9:30,2,Business Hours,19,27,335,19,2,0,0,0,0,2,0,13.5,1,1,2,2,247,0,
1/6/2021 9:30,8,Business Hours,19,155,336,19,9,0,0,0,0,9,0,22.13,0.88,0.75,7,7,328,0,
1/6/2021 10:00,12,Business Hours,20,81,337,20,13,1,0,1,0,12,0,9,1,1,9,9,305,1,130
1/6/2021 10:00,2,Business Hours,20,29,338,20,2,0,0,0,0,2,0,14.5,1,0.5,2,2,198,0,
1/6/2021 10:30,2,Business Hours,21,36,339,21,2,0,0,0,0,2,0,18,1,0.5,2,2,506,0,
1/6/2021 11:00,5,Business Hours,22,47,340,22,5,2,0,0,0,5,0,9.4,1,0.8,5,5,221,2,88.5
1/6/2021 11:00,1,Business Hours,22,27,341,22,1,0,0,0,0,1,0,27,1,0,1,1,252,0,
1/6/2021 11:30,7,Business Hours,23,69,342,23,7,0,0,0,0,7,0,11.5,1,0.67,6,6,292,0,
1/6/2021 11:30,1,Business Hours,23,12,343,23,1,0,0,0,0,1,0,12,1,1,1,1,150,0,
1/6/2021 12:00,3,Business Hours,24,38,344,24,3,1,0,0,0,3,0,12.67,1,0.67,3,3,250,1,390
1/6/2021 12:00,2,Business Hours,24,37,345,24,2,0,0,0,0,2,0,18.5,1,0.5,2,2,326,0,
1/6/2021 12:30,6,Business Hours,25,205,346,25,9,0,0,1,0,8,0,29.29,0.71,0.43,7,7,277,0,
1/6/2021 12:30,1,Business Hours,25,7,347,25,1,0,0,0,0,1,0,7,1,1,1,1,363,0,
1/6/2021 13:00,6,Business Hours,26,49,348,26,6,2,0,0,0,6,0,8.17,1,1,6,6,341,2,231.5
1/6/2021 13:30,7,Business Hours,27,48,349,27,8,0,0,1,0,7,0,8,1,1,6,6,289,0,
1/6/2021 14:00,3,Business Hours,28,19,350,28,3,0,0,0,0,3,0,9.5,1,1,2,2,319,0,
1/6/2021 14:00,1,Business Hours,28,12,351,28,1,0,0,0,0,1,0,12,1,1,1,1,188,0,
1/6/2021 14:30,5,Business Hours,29,35,352,29,6,0,0,1,0,5,0,11.67,1,1,3,3,281,0,
1/6/2021 15:00,4,Business Hours,30,52,353,30,4,0,0,0,0,4,0,17.33,1,0.67,3,3,361,0,
1/6/2021 15:00,1,Business Hours,30,14,354,30,1,0,0,0,0,1,0,14,1,1,1,1,225,0,
1/6/2021 15:30,9,Business Hours,31,315,355,31,12,3,0,0,0,12,0,28.64,0.73,0.45,11,11,292,3,203.33
1/6/2021 15:30,2,Business Hours,31,10,356,31,2,0,0,0,0,2,0,10,1,1,1,1,453,0,
1/6/2021 16:00,6,Business Hours,32,49,357,32,6,4,0,0,0,6,0,9.83,1,1,5,5,214,4,199.5
1/6/2021 16:30,8,Business Hours,33,57,358,33,8,1,0,0,0,8,0,11.4,1,0.8,5,5,151,1,145
1/6/2021 16:30,1,Business Hours,33,13,359,33,1,0,0,0,0,1,0,13,1,1,1,1,327,0,
1/6/2021 17:00,9,Business Hours,34,152,360,34,10,0,0,0,0,10,0,15.2,0.9,0.6,10,10,244,0,
1/6/2021 17:00,1,Business Hours,34,5,361,34,1,0,0,0,0,1,0,5,1,1,1,1,94,0,
1/6/2021 17:30,14,Business Hours,35,99,362,35,14,0,0,0,0,14,0,12.38,1,0.75,8,8,190,0,
1/6/2021 17:30,1,Business Hours,35,16,363,35,1,0,0,0,0,1,0,16,1,1,1,1,213,0,
1/6/2021 18:00,0,Business Hours,36,0,364,36,3,0,0,0,3,0,0,,,,0,0,,0,
1/6/2021 18:00,0,Business Hours,36,0,365,36,5,0,3,0,1,1,0,0,,,1,0,,0,
1/6/2021 18:30,0,Business Hours,37,0,366,37,11,0,0,0,11,0,0,,,,0,0,,0,
1/6/2021 18:30,0,Business Hours,37,0,367,37,13,0,7,0,1,5,0,0,,,4,0,,0,
1/6/2021 19:00,0,Business Hours,38,0,368,38,5,0,0,0,5,0,0,,,,0,0,,0,
1/6/2021 19:00,0,Business Hours,38,0,369,38,7,0,3,0,1,3,0,0,,,3,0,,0,
1/6/2021 19:30,0,Business Hours,39,0,370,39,4,0,0,0,4,0,0,,,,0,0,,0,
1/6/2021 19:30,0,Business Hours,39,0,371,39,6,0,3,0,1,2,0,0,,,1,0,,0,
1/6/2021 20:00,0,Business Hours,40,0,372,40,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 20:00,0,Business Hours,40,0,373,40,1,0,0,0,0,1,0,0,,,1,0,,0,
1/6/2021 20:30,0,Business Hours,41,0,374,41,3,0,0,0,3,0,0,,,,0,0,,0,
1/6/2021 20:30,0,Business Hours,41,0,375,41,9,0,2,0,3,4,0,0,,,3,0,,0,
1/6/2021 21:00,0,Business Hours,42,0,376,42,3,0,0,0,3,0,0,,,,0,0,,0,
1/6/2021 21:00,0,Business Hours,42,0,377,42,5,0,1,0,1,3,0,0,,,3,0,,0,
1/6/2021 21:30,0,Business Hours,43,0,378,43,4,0,0,0,4,0,0,,,,0,0,,0,
1/6/2021 21:30,0,Business Hours,43,0,379,43,6,0,2,0,1,3,0,0,,,2,0,,0,
1/6/2021 22:00,0,Out of BH,44,0,380,44,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 22:00,0,Out of BH,44,0,381,44,3,0,0,0,1,2,0,0,,,2,0,,0,
1/6/2021 22:30,0,Out of BH,45,0,382,45,1,0,0,0,1,0,0,,,,0,0,,0,
1/6/2021 22:30,0,Out of BH,45,0,383,45,5,0,0,0,2,3,0,0,,,3,0,,0,
1/6/2021 23:00,0,Out of BH,46,0,384,46,5,0,1,0,3,1,0,0,,,1,0,,0,
1/7/2021 1:30,0,Out of BH,3,0,385,3,1,0,0,0,0,1,0,,,,0,0,,0,
1/7/2021 1:30,0,Out of BH,3,0,386,3,1,0,0,0,1,0,0,,,,0,0,,0,
1/7/2021 2:00,0,Out of BH,4,0,387,4,2,0,0,0,1,1,0,0,,,1,0,,0,
1/7/2021 4:30,0,Out of BH,9,0,388,9,2,0,0,0,1,1,0,0,,,1,0,,0,
1/7/2021 5:00,0,Out of BH,10,0,389,10,1,0,1,0,0,0,0,0,,,0,0,,0,
1/7/2021 5:00,0,Out of BH,10,0,390,10,1,0,0,0,1,0,0,,,,0,0,,0,
1/7/2021 7:30,0,Out of BH,15,0,391,15,2,0,2,0,0,0,0,0,,,0,0,,0,
1/7/2021 7:30,0,Out of BH,15,0,392,15,2,0,0,0,2,0,0,,,,0,0,,0,
1/7/2021 8:00,0,Business Hours,16,0,393,16,4,0,2,0,1,1,0,0,,,1,0,,0,
1/7/2021 8:00,0,Business Hours,16,0,394,16,2,0,0,0,2,0,0,,,,0,0,,0,
1/7/2021 8:30,0,Business Hours,17,0,395,17,9,0,2,0,2,5,0,0,,,4,0,,0,
1/7/2021 8:30,0,Business Hours,17,0,396,17,5,0,0,0,5,0,0,,,,0,0,,0,
1/7/2021 9:00,1,Business Hours,18,4,397,18,1,0,0,0,0,1,0,4,1,1,1,1,122,0,
1/7/2021 9:00,11,Business Hours,18,54,398,18,12,28,0,1,0,11,0,7.75,1,1,7,7,325,27,188.11
1/7/2021 9:30,4,Business Hours,19,38,399,19,4,0,0,0,0,4,0,9.5,1,1,4,4,389,0,
1/7/2021 9:30,10,Business Hours,19,194,400,19,13,0,0,1,0,12,0,19.4,0.8,0.7,10,10,312,0,
1/7/2021 10:00,2,Business Hours,20,26,401,20,2,0,0,0,0,2,0,13,1,1,2,2,302,0,
1/7/2021 10:00,1,Business Hours,20,17,402,20,1,0,0,0,0,1,0,17,1,1,1,1,202,0,
1/7/2021 10:30,5,Business Hours,21,136,403,21,8,1,0,0,0,8,0,22.67,0.67,0.67,6,6,228,1,55
1/7/2021 10:30,4,Business Hours,21,70,404,21,4,0,0,0,0,4,0,17.5,1,0.5,4,4,177,0,
1/7/2021 11:00,9,Business Hours,22,64,405,22,9,1,0,0,0,9,0,10.67,1,1,6,6,242,1,82
1/7/2021 11:00,0,Business Hours,22,0,406,22,1,0,0,0,0,1,0,,,,0,0,,0,
1/7/2021 11:30,6,Business Hours,23,53,407,23,6,0,0,0,0,6,0,10.6,1,1,5,5,301,0,
1/7/2021 11:30,1,Business Hours,23,12,408,23,1,0,0,0,0,1,0,12,1,1,1,1,257,0,
1/7/2021 12:00,3,Business Hours,24,28,409,24,3,0,0,0,0,3,0,9.33,1,1,3,3,428,0,
1/7/2021 12:00,2,Business Hours,24,82,410,24,3,0,0,0,0,3,0,27.33,0.67,0.67,3,3,231,0,
1/7/2021 12:30,7,Business Hours,25,82,411,25,7,0,0,0,0,7,0,11.71,1,0.86,7,7,266,0,
1/7/2021 13:00,6,Business Hours,26,69,412,26,7,0,0,1,0,6,0,17.25,1,0.75,4,4,276,0,
1/7/2021 13:00,1,Business Hours,26,14,413,26,1,0,0,0,0,1,0,14,1,1,1,1,464,0,
1/7/2021 13:30,6,Business Hours,27,44,414,27,7,0,0,1,0,6,0,11,1,1,4,4,310,0,
1/7/2021 14:00,2,Business Hours,28,21,415,28,2,1,0,0,0,2,0,10.5,1,1,2,2,246,1,390
1/7/2021 14:30,6,Business Hours,29,66,416,29,6,0,0,0,0,6,0,11,1,0.83,6,6,301,0,
1/7/2021 15:00,9,Business Hours,30,93,417,30,10,4,0,1,0,9,0,11.63,1,0.88,8,8,374,4,118
1/7/2021 15:30,4,Business Hours,31,48,418,31,5,2,0,1,0,4,0,12,1,1,4,4,217,2,92.5
1/7/2021 15:30,2,Business Hours,31,6,419,31,2,0,0,0,0,2,0,6,1,1,1,1,165,0,
1/7/2021 16:00,6,Business Hours,32,66,420,32,6,0,0,0,0,6,0,11,1,0.83,6,6,237,0,
1/7/2021 16:30,2,Business Hours,33,8,421,33,2,0,0,0,0,2,1,8,1,1,1,1,"1,341",0,
1/7/2021 16:30,2,Business Hours,33,24,422,33,2,0,0,0,0,2,0,12,1,1,2,2,307,0,
1/7/2021 17:00,2,Business Hours,34,24,423,34,2,0,0,0,0,2,0,12,1,1,2,2,465,0,
1/7/2021 17:00,2,Business Hours,34,42,424,34,2,0,0,0,0,2,0,21,1,0.5,2,2,408,0,
1/7/2021 17:30,6,Business Hours,35,79,425,35,6,1,0,0,0,6,0,13.17,1,0.83,6,6,289,1,82
1/7/2021 17:30,3,Business Hours,35,146,426,35,4,0,0,0,0,4,0,36.5,0.75,0.75,4,4,254,0,
1/7/2021 18:00,0,Business Hours,36,0,427,36,5,0,0,0,5,0,0,,,,0,0,,0,
1/7/2021 18:00,0,Business Hours,36,0,428,36,15,0,5,0,5,5,0,0,,,5,0,,0,
1/7/2021 18:30,0,Business Hours,37,0,429,37,4,0,0,0,4,0,0,,,,0,0,,0,
1/7/2021 18:30,0,Business Hours,37,0,430,37,12,0,2,0,4,6,0,0,,,5,0,,0,
1/7/2021 19:00,0,Business Hours,38,0,431,38,5,0,0,0,5,0,0,,,,0,0,,0,
1/7/2021 19:00,0,Business Hours,38,0,432,38,5,0,2,0,0,3,0,0,,,3,0,,0,
1/7/2021 19:30,0,Business Hours,39,0,433,39,2,0,0,0,2,0,0,,,,0,0,,0,
1/7/2021 19:30,0,Business Hours,39,0,434,39,12,0,4,0,5,3,0,0,,,2,0,,0,
1/7/2021 20:00,0,Business Hours,40,0,435,40,4,0,0,0,4,0,0,,,,0,0,,0,
1/7/2021 20:00,0,Business Hours,40,0,436,40,6,0,2,0,1,3,0,0,,,3,0,,0,
1/7/2021 20:30,0,Business Hours,41,0,437,41,1,0,0,0,1,0,0,,,,0,0,,0,
1/7/2021 20:30,0,Business Hours,41,0,438,41,5,0,0,0,2,3,0,0,,,2,0,,0,
1/7/2021 21:00,0,Business Hours,42,0,439,42,2,0,1,0,1,0,0,0,,,0,0,,0,
1/7/2021 21:30,0,Business Hours,43,0,440,43,1,0,0,0,1,0,0,,,,0,0,,0,
1/7/2021 21:30,0,Business Hours,43,0,441,43,1,0,1,0,0,0,0,0,,,0,0,,0,
1/7/2021 22:00,0,Out of BH,44,0,442,44,1,0,0,0,1,0,0,,,,0,0,,0,
1/7/2021 22:00,0,Out of BH,44,0,443,44,5,0,2,0,2,1,0,0,,,1,0,,0,
1/7/2021 22:30,0,Out of BH,45,0,444,45,1,0,0,0,1,0,0,,,,0,0,,0,
1/7/2021 22:30,0,Out of BH,45,0,445,45,1,0,1,0,0,0,0,0,,,0,0,,0,
1/7/2021 23:00,0,Out of BH,46,0,446,46,2,0,0,0,1,1,0,0,,,1,0,,0,
1/8/2021 0:00,0,Out of BH,0,0,447,0,2,0,1,0,1,0,0,0,,,0,0,,0,
1/8/2021 0:30,0,Out of BH,1,0,448,1,2,0,1,0,0,1,0,0,,,1,0,,0,
1/8/2021 0:30,0,Out of BH,1,0,449,1,2,0,0,0,2,0,0,,,,0,0,,0,
1/8/2021 1:30,0,Out of BH,3,0,450,3,7,0,3,0,2,2,0,0,,,0,0,,0,
1/8/2021 1:30,0,Out of BH,3,0,451,3,3,0,0,0,3,0,0,,,,0,0,,0,
1/8/2021 2:30,0,Out of BH,5,0,452,5,4,0,2,0,2,0,0,0,,,0,0,,0,
1/8/2021 4:00,0,Out of BH,8,0,453,8,1,0,0,0,0,1,0,,,,0,0,,0,
1/8/2021 4:00,0,Out of BH,8,0,454,8,1,0,0,0,1,0,0,,,,0,0,,0,
1/8/2021 5:30,0,Out of BH,11,0,455,11,2,0,1,0,1,0,0,0,,,0,0,,0,
1/8/2021 6:30,0,Out of BH,13,0,456,13,3,0,2,0,0,1,0,0,,,1,0,,0,
1/8/2021 6:30,0,Out of BH,13,0,457,13,3,0,0,0,3,0,0,,,,0,0,,0,
1/8/2021 7:30,0,Out of BH,15,0,458,15,2,0,1,0,0,1,0,0,,,1,0,,0,
1/8/2021 7:30,0,Out of BH,15,0,459,15,2,0,0,0,2,0,0,,,,0,0,,0,
1/8/2021 8:00,0,Business Hours,16,0,460,16,8,0,2,0,2,4,0,0,,,4,0,,0,
1/8/2021 8:00,0,Business Hours,16,0,461,16,4,0,0,0,4,0,0,,,,0,0,,0,
1/8/2021 8:30,0,Business Hours,17,0,462,17,7,0,2,0,1,4,0,0,,,3,0,,0,
1/8/2021 8:30,0,Business Hours,17,0,463,17,5,0,0,0,5,0,0,,,,0,0,,0,
1/8/2021 9:00,3,Business Hours,18,43,464,18,3,0,0,0,0,3,0,14.33,1,1,3,3,188,0,
1/8/2021 9:00,6,Business Hours,18,97,465,18,7,15,0,0,0,7,0,16.17,0.83,0.67,6,6,242,15,140.93
1/8/2021 9:30,1,Business Hours,19,11,466,19,1,0,0,0,0,1,0,11,1,1,1,1,212,0,
1/8/2021 9:30,7,Business Hours,19,67,467,19,7,9,0,0,0,7,0,11.17,1,0.83,6,6,241,6,109.17
1/8/2021 10:00,15,Business Hours,20,201,468,20,16,0,0,0,0,16,1,13.38,0.94,0.88,15,15,216,0,
1/8/2021 10:00,1,Business Hours,20,5,469,20,1,0,0,0,0,1,0,5,1,1,1,1,295,0,
1/8/2021 10:30,10,Business Hours,21,84,470,21,10,0,0,0,0,10,0,10.5,1,1,8,8,235,0,
1/8/2021 10:30,1,Business Hours,21,11,471,21,1,0,0,0,0,1,0,11,1,1,1,1,198,0,
1/8/2021 11:00,7,Business Hours,22,109,472,22,8,0,0,0,0,8,1,15.5,0.88,0.88,7,7,189,0,
1/8/2021 11:00,1,Business Hours,22,9,473,22,1,0,0,0,0,1,0,9,1,1,1,1,208,0,
1/8/2021 11:30,8,Business Hours,23,188,474,23,12,0,0,2,0,10,0,20.89,0.78,0.78,9,9,253,0,
1/8/2021 11:30,2,Business Hours,23,13,475,23,2,0,0,0,0,2,0,6.5,1,1,2,2,332,0,
1/8/2021 12:00,6,Business Hours,24,45,476,24,6,0,0,0,0,6,0,9,1,1,5,5,187,0,
1/8/2021 12:00,1,Business Hours,24,6,477,24,1,0,0,0,0,1,0,6,1,1,1,1,384,0,
1/8/2021 12:30,9,Business Hours,25,92,478,25,9,0,0,0,0,9,0,10.22,1,1,9,9,254,0,
1/8/2021 12:30,1,Business Hours,25,11,479,25,1,0,0,0,0,1,0,11,1,1,1,1,263,0,
1/8/2021 13:00,4,Business Hours,26,32,480,26,4,0,0,0,0,4,0,10.67,1,1,3,3,195,0,
1/8/2021 13:00,3,Business Hours,26,80,481,26,4,0,0,0,0,4,0,20,0.75,0.75,4,4,219,0,
